Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio
2016-11-04 12:09:38.00,2016-11-04 07:09:38.00,316.4498574137688,46.800733,-92.113492,5,356.174560546875,3,390.1326709971805,0.7599999904632568,0.8866666754086813,17.2265625,2.680138111114502,3.607434511184692,20,38.8734976256758
2016-11-04 12:09:45.00,2016-11-04 07:09:45.00,323.4498581886292,46.800780,-92.113468,5,357.108642578125,3,395.6728735555128,0.8600000143051147,0.8866666754086813,18.984375,21.21540069580078,22.14269638061523,20,18.83703603243126
2016-11-04 12:09:50.16,2016-11-04 07:09:50.16,323.4498581886292,46.800780,-92.113468,5,357.6903686523438,3,395.6728735555128,0.8600000143051147,0.750000019868215,18.984375,21.21540069580078,22.14269638061523,20,18.83703603243126
2016-11-04 12:09:52.00,2016-11-04 07:09:52.00,330.4498564600945,46.800829,-92.113448,5,358.7002563476562,3,401.406965441907,0.8199999928474426,0.750000019868215,14.765625,22.73215675354004,23.65945243835449,20,8.387555550528985
2016-11-04 12:09:58.00,2016-11-04 07:09:58.00,336.4498571753502,46.800873,-92.113431,5,359.5542602539062,3,406.4253084331592,0.6000000238418579,0.750000019868215,15.8203125,21.16313743591309,22.09043312072754,20,5.73230190178483
2016-11-04 12:10:05.00,2016-11-04 07:10:05.00,343.4498572349548,46.800924,-92.113422,5,360.1922607421875,3,412.1594003195534,0.8299999833106995,0.750000019868215,356.484375,26.3075008392334,27.23479652404785,20,5.466310839553136
2016-11-04 12:10:05.15,2016-11-04 07:10:05.15,343.4498572349548,46.800924,-92.113422,5,359.968505859375,3,412.1594003195534,0.8299999833106995,0.7399999896685282,356.484375,26.3075008392334,27.23479652404785,20,5.466310839553136
2016-11-04 12:10:13.00,2016-11-04 07:10:13.00,351.4498571157455,46.800972,-92.113408,5,361.750244140625,3,417.5592381760549,0.6299999952316284,0.7399999896685282,2.8125,38.91700744628906,39.84430313110352,20,4.895609599958585
2016-11-04 12:10:19.00,2016-11-04 07:10:19.00,357.4498571157455,46.801021,-92.113383,5,363.016357421875,3,423.4210815536827,1,0.7399999896685282,17.578125,24.68992805480957,25.61722373962402,20,4.563463209103218
2016-11-04 12:10:20.16,2016-11-04 07:10:20.16,357.4498571157455,46.801021,-92.113383,5,363.016357421875,3,423.4210815536827,1,1.005473122593167,17.578125,24.68992805480957,25.61722373962402,20,4.563463209103218
2016-11-04 12:10:26.00,2016-11-04 07:10:26.00,364.4498574733734,46.801077,-92.113374,5,364.338623046875,3,429.6199539858426,0.9200000166893005,1.005473122593167,7.03125,15.63397312164307,16.56126976013184,20,5.004180803029564
2016-11-04 12:10:31.00,2016-11-04 07:10:31.00,369.4498576521873,46.801128,-92.113377,5,365.6533813476562,3,435.3161132052349,0.9900000095367432,1.005473122593167,10.546875,21.784423828125,22.71171951293945,20,5.482317647600847
2016-11-04 12:10:35.15,2016-11-04 07:10:35.15,369.4498576521873,46.801128,-92.113377,5,365.198486328125,3,435.3161132052349,0.9900000095367432,0.9630653263818312,10.546875,21.784423828125,22.71171951293945,20,5.482317647600847
2016-11-04 12:10:36.00,2016-11-04 07:10:36.00,374.4498571753502,46.801175,-92.113344,5,366.15087890625,3,441.1925775473766,1.120000004768372,0.9630653263818312,43.2421875,77.46028900146484,78.38758850097656,20,5.198972396724114
2016-11-04 12:10:40.00,2016-11-04 07:10:40.00,378.449856877327,46.801193,-92.113280,5,366.65478515625,3,446.4500217168567,1.230000019073486,0.9630653263818312,70.3125,100.1118850708008,101.0391845703125,20,5.70383535441546
2016-11-04 12:10:44.00,2016-11-04 07:10:44.00,382.449856877327,46.801179,-92.113205,5,366.93212890625,3,452.3226419659971,1.129999995231628,0.9630653263818312,107.2265625,110.7849502563477,111.7122497558594,20,6.44185923900572
2016-11-04 12:10:49.00,2016-11-04 07:10:49.00,387.4498572349548,46.801159,-92.113145,5,366.9097900390625,3,457.4601683121083,0.8600000143051147,0.9630653263818312,105.1171875,114.3316879272461,115.2589874267578,20,7.668704781063158
2016-11-04 12:10:50.16,2016-11-04 07:10:50.16,387.4498572349548,46.801159,-92.113145,5,366.9097900390625,3,457.4601683121083,0.8600000143051147,0.8500873886886121,105.1171875,114.3316879272461,115.2589874267578,20,7.668704781063158
2016-11-04 12:10:54.00,2016-11-04 07:10:54.00,392.4498580098152,46.801145,-92.113073,5,366.0484619140625,3,463.1579131012514,1,0.8500873886886121,105.1171875,114.8723220825195,115.7996215820312,20,10.45419195301412
2016-11-04 12:10:59.00,2016-11-04 07:10:59.00,397.4498574137688,46.801137,-92.113004,5,366.3101806640625,3,468.459840181401,0.8999999761581421,0.8500873886886121,105.1171875,109.31201171875,110.2393112182617,20,15.19852334111546
2016-11-04 12:11:04.00,2016-11-04 07:11:04.00,402.4498573541641,46.801132,-92.112938,5,365.0482177734375,3,473.5532212999216,0.9800000190734863,0.8500873886886121,105.1171875,112.1753540039062,113.102653503418,20,36.66072028388935
2016-11-04 12:11:05.16,2016-11-04 07:11:05.16,402.4498573541641,46.801132,-92.112938,5,365.0482177734375,3,473.5532212999216,0.9800000190734863,0.9974133615819932,105.1171875,112.1753540039062,113.102653503418,20,36.66072028388935
2016-11-04 12:11:08.00,2016-11-04 07:11:08.00,406.4499256014824,46.801122,-92.112864,5,364.4505615234375,3,479.243033821834,1.220000028610229,0.9974133615819932,101.6015625,102.8966293334961,103.8239288330078,20,-88.85790000875981
2016-11-04 12:11:12.00,2016-11-04 07:11:12.00,410.450060904026,46.801115,-92.112793,5,364.0280151367188,3,484.7225783918138,1.269999980926514,0.9974133615819932,91.40625,86.86940002441406,87.79669952392578,20,-20.66295639403901
2016-11-04 12:11:16.00,2016-11-04 07:11:16.00,414.4500053524971,46.801117,-92.112720,5,364.320068359375,3,490.2774354424682,1.360000014305115,0.9974133615819932,78.75,89.28971099853516,90.21701049804688,20,-13.39175526173414
2016-11-04 12:11:20.15,2016-11-04 07:11:20.15,414.4500053524971,46.801117,-92.112720,5,363.6377563476562,3,490.2774354424682,1.360000014305115,1.213333328564962,78.75,89.28971099853516,90.21701049804688,20,-13.39175526173414
2016-11-04 12:11:21.00,2016-11-04 07:11:21.00,419.4500053524971,46.801128,-92.112644,5,363.4061279296875,3,496.2241876084217,1.100000023841858,1.213333328564962,81.9140625,79.90757751464844,80.83487701416016,20,-12.10943041843288
2016-11-04 12:11:25.00,2016-11-04 07:11:25.00,423.4500048160553,46.801139,-92.112576,5,363.38427734375,3,501.5600799755906,1.25,1.213333328564962,71.71875,78.24691009521484,79.17420959472656,20,-12.41666449960714
2016-11-04 12:11:30.00,2016-11-04 07:11:30.00,428.4500050544739,46.801159,-92.112508,5,362.052490234375,3,507.206865710586,1.169999957084656,1.213333328564962,70.6640625,77.13414001464844,78.06143951416016,20,-11.06319692143154
2016-11-04 12:11:35.00,2016-11-04 07:11:35.00,433.4500052332878,46.801173,-92.112432,5,361.94873046875,3,513.2027810521582,1.200000047683716,1.213333328564962,75.9375,75.80632781982422,76.73362731933594,20,-10.70955835188243
2016-11-04 12:11:35.15,2016-11-04 07:11:35.15,433.4500052332878,46.801173,-92.112432,5,362.4022216796875,3,513.2027810521582,1.200000047683716,1.214603585470385,75.9375,75.80632781982422,76.73362731933594,20,-10.70955835188243
2016-11-04 12:11:40.00,2016-11-04 07:11:40.00,438.450004696846,46.801185,-92.112362,5,362.0848388671875,3,518.676552904456,1.179999947547913,1.214603585470385,66.09375,77.80527496337891,78.73257446289062,20,-12.56039817431727
2016-11-04 12:11:44.00,2016-11-04 07:11:44.00,442.450004696846,46.801208,-92.112301,5,362.098876953125,3,523.9920921432857,1.360000014305115,1.214603585470385,55.1953125,64.54105377197266,65.46835327148438,20,-15.19738476190727
2016-11-04 12:11:48.00,2016-11-04 07:11:48.00,446.4500044584274,46.801238,-92.112246,5,361.7645263671875,3,529.3634169123103,1.279999971389771,1.214603585470385,63.28125,58.40802001953125,59.3353157043457,20,-17.63800981987168
2016-11-04 12:11:50.15,2016-11-04 07:11:50.15,446.4500044584274,46.801238,-92.112246,5,361.7673950195312,3,529.3634169123103,1.279999971389771,1.283978538416394,63.28125,58.40802001953125,59.3353157043457,20,-17.63800981987168
2016-11-04 12:11:53.00,2016-11-04 07:11:53.00,451.4500053524971,46.801274,-92.112199,5,360.96435546875,3,534.7355824616122,1.059999942779541,1.283978538416394,62.9296875,64.44789123535156,65.37519073486328,20,-16.58440028638683
2016-11-04 12:11:58.00,2016-11-04 07:11:58.00,456.4500054121017,46.801306,-92.112152,5,360.6937255859375,3,539.846667426069,1.120000004768372,1.283978538416394,63.28125,49.26688385009766,50.19417953491211,20,-15.91294288134861
2016-11-04 12:12:04.00,2016-11-04 07:12:04.00,462.4500052332878,46.801339,-92.112102,5,360.1572265625,3,545.1041115955492,0.9700000286102295,1.283978538416394,58.7109375,45.66976928710938,46.59706497192383,20,-17.79700209167629
2016-11-04 12:12:05.16,2016-11-04 07:12:05.16,462.4500052332878,46.801339,-92.112102,5,360.1572265625,3,545.1041115955492,0.9700000286102295,0.9233333468437195,58.7109375,45.66976928710938,46.59706497192383,20,-17.79700209167629
2016-11-04 12:12:10.00,2016-11-04 07:12:10.00,468.4500049948692,46.801369,-92.112050,5,360.681884765625,3,550.3080215178558,1.019999980926514,0.9233333468437195,45.703125,45.66866302490234,46.5959587097168,20,-18.33349905430934
2016-11-04 12:12:15.00,2016-11-04 07:12:15.00,473.4500053524971,46.801404,-92.112002,5,361.415771484375,3,555.5894645790609,1.070000052452087,0.9233333468437195,45.703125,51.89346694946289,52.82076263427734,20,-23.53338574492306
2016-11-04 12:12:20.00,2016-11-04 07:12:20.00,478.4500056505203,46.801441,-92.111949,5,362.5606689453125,3,561.4064482241469,1.049999952316284,0.9233333468437195,49.921875,58.87316513061523,59.80046081542969,20,-128.9405260959626
2016-11-04 12:12:20.16,2016-11-04 07:12:20.16,478.4500056505203,46.801441,-92.111949,5,362.2918701171875,3,561.4064482241469,1.049999952316284,1.161166078245786,49.921875,58.87316513061523,59.80046081542969,20,-128.9405260959626
2016-11-04 12:12:25.00,2016-11-04 07:12:25.00,483.4500054717064,46.801473,-92.111899,5,362.8876953125,3,566.5676559951795,1.029999971389771,1.161166078245786,50.625,58.48507690429688,59.41237258911133,20,25.53844626718574
2016-11-04 12:12:30.00,2016-11-04 07:12:30.00,488.4500048160553,46.801504,-92.111850,5,364.0045166015625,3,571.6716667902052,0.9900000095367432,1.161166078245786,67.5,70.18866729736328,71.115966796875,20,12.76037423743578
2016-11-04 12:12:35.00,2016-11-04 07:12:35.00,493.450005531311,46.801519,-92.111774,5,363.146484375,3,577.6690884539571,1.080000042915344,1.161166078245786,85.4296875,109.4929885864258,110.4202880859375,20,10.83552387081036
2016-11-04 12:12:35.15,2016-11-04 07:12:35.15,493.450005531311,46.801519,-92.111774,5,363.1392822265625,3,577.6690884539571,1.080000042915344,1.177736053971195,85.4296875,109.4929885864258,110.4202880859375,20,10.83552387081036
2016-11-04 12:12:39.00,2016-11-04 07:12:39.00,497.4500043988228,46.801513,-92.111700,5,363.3945922851562,3,583.4047554239922,1.230000019073486,1.177736053971195,99.140625,104.7861633300781,105.7134628295898,20,10.96055569684537
2016-11-04 12:12:43.00,2016-11-04 07:12:43.00,501.4500047564507,46.801507,-92.111623,5,363.390869140625,3,589.255802080537,1.149999976158142,1.177736053971195,97.3828125,109.6030807495117,110.5303802490234,20,12.40999967009077
2016-11-04 12:12:47.00,2016-11-04 07:12:47.00,505.4500051140785,46.801496,-92.111549,5,363.4761962890625,3,595.0048398384785,1.200000047683716,1.177736053971195,97.3828125,107.9563522338867,108.8836517333984,20,15.3362038476082
2016-11-04 12:12:50.15,2016-11-04 07:12:50.15,505.4500051140785,46.801496,-92.111549,5,363.5931396484375,3,595.0048398384785,1.200000047683716,1.269082590138137,97.3828125,107.9563522338867,108.8836517333984,20,15.3362038476082
2016-11-04 12:12:51.00,2016-11-04 07:12:51.00,509.450004696846,46.801483,-92.111479,5,363.0748291015625,3,600.5588837650635,1.139999985694885,1.269082590138137,99.84375,104.0815658569336,105.0088653564453,20,23.32635430133115
2016-11-04 12:12:55.00,2016-11-04 07:12:55.00,513.4500044584274,46.801472,-92.111413,5,362.5145874023438,3,605.7069486378309,1.190000057220459,1.269082590138137,102.65625,102.3227615356445,103.2500610351562,20,64.1470368756077
2016-11-04 12:12:59.00,2016-11-04 07:12:59.00,517.4500057697296,46.801463,-92.111346,5,362.334716796875,3,610.9764059155756,1.25,1.269082590138137,95.625,96.86229705810547,97.78959655761719,20,-111.7701221905925
2016-11-04 12:13:03.00,2016-11-04 07:13:03.00,521.4500051140785,46.801453,-92.111277,5,362.0170288085938,3,616.3325740709347,1.179999947547913,1.269082590138137,97.734375,98.20573425292969,99.13303375244141,20,-41.25463083461744
2016-11-04 12:13:05.15,2016-11-04 07:13:05.15,521.4500051140785,46.801453,-92.111277,5,361.6549072265625,3,616.3325740709347,1.179999947547913,1.242296903998737,97.734375,98.20573425292969,99.13303375244141,20,-41.25463083461744
2016-11-04 12:13:07.00,2016-11-04 07:13:07.00,525.4500053524971,46.801442,-92.111203,5,361.0655517578125,3,622.1316724221869,1.210000038146973,1.242296903998737,96.6796875,100.3993148803711,101.3266143798828,20,-26.41246506351747
2016-11-04 12:13:12.00,2016-11-04 07:13:12.00,530.4500050544739,46.801440,-92.111131,5,359.6707763671875,3,627.6145129591233,1.279999971389771,1.242296903998737,98.4375,101.2134475708008,102.1407470703125,20,-16.73529530628419
2016-11-04 12:13:17.00,2016-11-04 07:13:17.00,535.4500047564507,46.801441,-92.111060,5,359.6138305664062,3,633.0068179063217,1.289999961853027,1.242296903998737,102.3046875,95.48738861083984,96.41468811035156,20,-11.01994612053334
2016-11-04 12:13:20.15,2016-11-04 07:13:20.15,535.4500047564507,46.801441,-92.111060,5,359.3739013671875,3,633.0068179063217,1.289999961853027,1.434015163455946,102.3046875,95.48738861083984,96.41468811035156,20,-11.01994612053334
2016-11-04 12:13:21.00,2016-11-04 07:13:21.00,539.4500050544739,46.801442,-92.110989,5,359.2108154296875,3,638.3857049666033,1.360000014305115,1.434015163455946,92.8125,107.9328918457031,108.8601913452148,20,-9.589408640732987
2016-11-04 12:13:25.00,2016-11-04 07:13:25.00,543.4500054121017,46.801439,-92.110914,5,358.986328125,3,644.1245208070211,1.370000004768372,1.434015163455946,88.9453125,92.1263427734375,93.05364227294922,20,-10.20052339462616
2016-11-04 12:13:30.00,2016-11-04 07:13:30.00,548.4500043392181,46.801446,-92.110835,5,357.948974609375,3,650.2294209978247,1.25,1.434015163455946,89.6484375,92.97327423095703,93.90057373046875,20,-9.782084386028675
2016-11-04 12:13:34.00,2016-11-04 07:13:34.00,552.4500044584274,46.801446,-92.110764,5,359.2388916015625,3,655.6442932347626,1.320000052452087,1.434015163455946,91.0546875,95.38716888427734,96.31446838378906,20,-9.951650182851212
2016-11-04 12:13:35.15,2016-11-04 07:13:35.15,552.4500044584274,46.801446,-92.110764,5,359.2388916015625,3,655.6442932347626,1.320000052452087,1.328465895232102,91.0546875,95.38716888427734,96.31446838378906,20,-9.951650182851212
2016-11-04 12:13:39.00,2016-11-04 07:13:39.00,557.4500050544739,46.801450,-92.110684,5,359.326904296875,3,661.7106014013208,1.169999957084656,1.328465895232102,81.9140625,87.66217803955078,88.5894775390625,20,-14.28704524339509
2016-11-04 12:13:44.00,2016-11-04 07:13:44.00,562.4500049352646,46.801458,-92.110611,5,359.6162109375,3,667.3717657341062,1.080000042915344,1.328465895232102,84.375,110.5978622436523,111.5251617431641,20,-36.86170947707022
2016-11-04 12:13:48.00,2016-11-04 07:13:48.00,566.450004696846,46.801451,-92.110540,5,359.27587890625,3,672.8157526333648,1.210000038146973,1.328465895232102,100.546875,126.3728408813477,127.3001403808594,20,-104.641386991273
2016-11-04 12:13:50.15,2016-11-04 07:13:50.15,566.450004696846,46.801451,-92.110540,5,359.1923828125,3,672.8157526333648,1.210000038146973,1.222232366442438,100.546875,126.3728408813477,127.3001403808594,20,-104.641386991273
2016-11-04 12:13:53.00,2016-11-04 07:13:53.00,571.4500049352646,46.801437,-92.110477,5,358.1376953125,3,677.8895881740154,0.7300000190734863,1.222232366442438,118.828125,140.9708709716797,141.8981628417969,20,-129.6160533039568
2016-11-04 12:14:00.00,2016-11-04 07:14:00.00,578.4500059485435,46.801407,-92.110420,5,357.3687744140625,3,683.3377216097114,0.7900000214576721,1.222232366442438,128.3203125,144.3393249511719,145.2666168212891,20,-38.62448892298552
2016-11-04 12:14:05.15,2016-11-04 07:14:05.15,578.4500059485435,46.801407,-92.110420,5,356.3941650390625,3,683.3377216097114,0.7900000214576721,0.7999999721844991,128.3203125,144.3393249511719,145.2666168212891,20,-38.62448892298552
2016-11-04 12:14:08.00,2016-11-04 07:14:08.00,586.4500052332878,46.801378,-92.110358,5,355.9234619140625,3,689.0686620301427,0.8799999952316284,0.7999999721844991,127.6171875,154.4436798095703,155.3709716796875,20,-12.7591104532175
2016-11-04 12:14:14.00,2016-11-04 07:14:14.00,592.4500048160553,46.801339,-92.110303,5,354.6339111328125,3,695.1617137863121,1.059999942779541,0.7999999721844991,142.3828125,157.3695983886719,158.2968902587891,20,-7.534674612383665
2016-11-04 12:14:19.00,2016-11-04 07:14:19.00,597.450005710125,46.801295,-92.110260,5,353.8645629882812,3,700.9553578282004,0.8500000238418579,0.7999999721844991,140.2734375,163.9944305419922,164.9217224121094,20,-5.721293085198432
2016-11-04 12:14:20.15,2016-11-04 07:14:20.15,597.450005710125,46.801295,-92.110260,5,353.8645629882812,3,700.9553578282004,0.8500000238418579,1.082138229150364,140.2734375,163.9944305419922,164.9217224121094,20,-5.721293085198432
2016-11-04 12:14:24.00,2016-11-04 07:14:24.00,602.450004696846,46.801246,-92.110256,5,352.77783203125,4,706.5077751494125,1.230000019073486,1.082138229150364,155.0390625,166.0480194091797,166.9753112792969,20,-5.36075926833928
2016-11-04 12:14:28.00,2016-11-04 07:14:28.00,606.4500054121017,46.801200,-92.110236,5,352.1416625976562,4,711.8258627891424,1.370000004768372,1.082138229150364,161.015625,173.4554138183594,174.3827056884766,20,-5.785595901130643
2016-11-04 12:14:32.00,2016-11-04 07:14:32.00,610.4500058889389,46.801155,-92.110224,5,351.5421142578125,4,716.9254472449477,1.340000033378601,1.082138229150364,172.265625,164.7812347412109,165.7085266113281,20,-6.148364564139068
2016-11-04 12:14:35.15,2016-11-04 07:14:35.15,610.4500058889389,46.801155,-92.110224,5,351.1939697265625,4,716.9254472449477,1.340000033378601,1.339704282365009,172.265625,164.7812347412109,165.7085266113281,20,-6.148364564139068
2016-11-04 12:14:36.00,2016-11-04 07:14:36.00,614.4500050544739,46.801104,-92.110205,5,350.8685913085938,4,722.7857494516858,1.360000014305115,1.339704282365009,159.2578125,156.9542083740234,157.8815002441406,20,-6.694053790729495
2016-11-04 12:14:40.00,2016-11-04 07:14:40.00,618.4500042796135,46.801053,-92.110179,5,350.1480712890625,3,728.7544859889769,1.409999966621399,1.339704282365009,163.828125,174.1808319091797,175.1081237792969,20,-7.117969542139186
2016-11-04 12:14:44.00,2016-11-04 07:14:44.00,622.4500045180321,46.801007,-92.110165,5,350.4884033203125,3,734.047887694452,1.320000052452087,1.339704282365009,162.7734375,170.3991546630859,171.3264465332031,20,-7.401806584453356
2016-11-04 12:14:48.00,2016-11-04 07:14:48.00,626.4500048160553,46.800959,-92.110148,5,349.391845703125,3,739.4868945772093,1.379999995231628,1.339704282365009,157.5,170.4982757568359,171.4255676269531,20,-8.119462415743268
2016-11-04 12:14:50.16,2016-11-04 07:14:50.16,626.4500048160553,46.800959,-92.110148,5,348.5728149414062,3,739.4868945772093,1.379999995231628,1.365064877226574,157.5,170.4982757568359,171.4255676269531,20,-8.119462415743268
2016-11-04 12:14:52.00,2016-11-04 07:14:52.00,630.4500054121017,46.800910,-92.110126,5,348.3802490234375,3,745.2075807432674,1.429999947547913,1.365064877226574,170.15625,180.1656341552734,181.0929260253906,20,-8.904906304309616
2016-11-04 12:14:56.00,2016-11-04 07:14:56.00,634.4500050544739,46.800865,-92.110112,5,348.0996704101562,3,750.3521351724812,0.6000000238418579,1.365064877226574,170.5078125,173.2613372802734,174.1886291503906,20,-8.893714337917746
2016-11-04 12:15:01.00,2016-11-04 07:15:01.00,639.4500048160553,46.800814,-92.110103,5,348.2808837890625,4,756.0220684759045,1.299999952316284,1.365064877226574,180,166.3913421630859,167.3186340332031,20,-9.938537254883528
2016-11-04 12:15:05.00,2016-11-04 07:15:05.00,643.4500051140785,46.800768,-92.110089,5,347.56787109375,4,761.2966658530124,1.519999980926514,1.365064877226574,169.8046875,166.5381011962891,167.4653930664062,20,-11.48953979019466
2016-11-04 12:15:05.16,2016-11-04 07:15:05.16,643.4500051140785,46.800768,-92.110089,5,347.9666748046875,4,761.2966658530124,1.519999980926514,1.264047300587634,169.8046875,166.5381011962891,167.4653930664062,20,-11.48953979019466
2016-11-04 12:15:09.00,2016-11-04 07:15:09.00,647.4500046372414,46.800717,-92.110063,5,346.2028198242188,3,767.3256333461381,1.350000023841858,1.264047300587634,155.0390625,152.5357360839844,153.4630279541016,20,-10.64274356708315
2016-11-04 12:15:13.00,2016-11-04 07:15:13.00,651.4500042796135,46.800677,-92.110023,5,346.5599975585938,3,772.6767397569531,1.269999980926514,1.264047300587634,136.0546875,141.5700073242188,142.4972991943359,20,-10.45228722317796
2016-11-04 12:15:18.00,2016-11-04 07:15:18.00,656.4500052928925,46.800654,-92.109952,5,345.773193359375,3,778.6861984055466,1.419999957084656,1.264047300587634,116.3671875,120.5905990600586,121.5178985595703,20,-10.61076425797397
2016-11-04 12:15:20.15,2016-11-04 07:15:20.15,656.4500052928925,46.800654,-92.109952,5,345.6757202148438,3,778.6861984055466,1.419999957084656,1.406515480320552,116.3671875,120.5905990600586,121.5178985595703,20,-10.61076425797397
2016-11-04 12:15:22.00,2016-11-04 07:15:22.00,660.4500049948692,46.800646,-92.109872,5,345.614501953125,3,784.827242222634,1.269999980926514,1.406515480320552,99.4921875,102.2784881591797,103.2057876586914,20,-11.64732387642622
